2025-11-17,16:54:11,50.00,1.00,50.00
2025-11-17,16:54:11,50.00,1.00,50.00
2025-11-17,16:54:12,50.00,1.00,50.00
2025-11-17,16:54:12,50.00,1.00,50.00
2025-11-17,16:54:12,50.00,1.00,50.00
2025-11-17,16:54:12,50.00,1.00,50.00
2025-11-17,16:54:13,50.00,1.00,50.00
2025-11-17,16:54:13,50.00,1.00,50.00
2025-11-17,16:54:13,50.00,1.00,50.00
2025-11-17,16:54:13,50.00,1.00,50.00
2025-11-17,16:54:14,50.00,1.00,50.00
2025-11-17,16:54:14,50.00,1.00,50.00
2025-11-17,16:54:14,50.00,1.00,50.00
2025-11-17,16:54:14,50.00,1.00,50.00
2025-11-17,16:54:14,50.00,1.00,50.00
2025-11-17,16:54:15,50.00,1.00,50.00
2025-11-17,16:54:15,50.00,1.00,50.00
2025-11-17,16:54:15,50.00,1.00,50.00
2025-11-17,16:54:15,50.00,1.00,50.00
2025-11-17,16:54:16,50.00,1.00,50.00
2025-11-17,16:54:16,50.00,1.00,50.00
2025-11-17,16:54:16,50.00,1.00,50.00
2025-11-17,16:54:16,50.00,1.00,50.00
2025-11-17,16:54:17,50.00,1.00,50.00
2025-11-17,16:54:17,50.00,1.00,50.00
2025-11-17,16:55:36,50.00,1.00,50.00
2025-11-17,16:55:36,50.00,1.00,50.00
2025-11-17,16:55:37,50.00,1.00,50.00
2025-11-17,16:55:37,50.00,1.00,50.00
2025-11-17,16:55:48,520.00,1.00,520.00
2025-11-17,16:55:49,520.00,1.00,520.00
2025-11-17,16:55:49,520.00,1.00,520.00
2025-11-17,16:55:49,520.00,1.00,520.00
2025-11-17,16:55:50,520.00,1.00,520.00
2025-11-17,16:55:50,520.00,1.00,520.00
2025-11-17,16:55:50,520.00,1.00,520.00
2025-11-17,16:55:50,520.00,1.00,520.00
2025-11-17,16:55:50,520.00,1.00,520.00
2025-11-17,16:55:51,520.00,1.00,520.00
2025-11-17,16:55:51,520.00,1.00,520.00
2025-11-17,16:55:51,520.00,1.00,520.00
2025-11-17,16:55:51,520.00,1.00,520.00
2025-11-17,16:55:52,520.00,1.00,520.00
2025-11-17,16:55:52,520.00,1.00,520.00
2025-11-17,16:55:52,520.00,1.00,520.00
2025-11-17,16:55:56,50.00,1.00,50.00
2025-11-17,16:55:57,50.00,1.00,50.00
2025-11-17,16:55:57,50.00,1.00,50.00
2025-11-17,16:55:57,50.00,1.00,50.00
2025-11-17,16:55:57,50.00,1.00,50.00
2025-11-17,16:55:58,50.00,1.00,50.00
2025-11-17,16:55:58,50.00,1.00,50.00
2025-11-17,16:55:58,50.00,1.00,50.00
2025-11-17,16:55:58,50.00,1.00,50.00
2025-11-17,16:55:58,50.00,1.00,50.00
2025-11-17,16:55:59,50.00,1.00,50.00
2025-11-17,16:55:59,50.00,1.00,50.00
2025-11-17,16:55:59,50.00,1.00,50.00
2025-11-17,16:55:59,50.00,1.00,50.00
2025-11-17,16:56:04,10.00,1.00,10.00
2025-11-17,16:56:04,10.00,1.00,10.00
2025-11-17,16:56:04,10.00,1.00,10.00
2025-11-17,16:56:05,10.00,1.00,10.00
2025-11-17,16:56:05,10.00,1.00,10.00
2025-11-17,16:56:05,10.00,1.00,10.00
2025-11-17,16:56:05,10.00,1.00,10.00
2025-11-17,16:56:06,10.00,1.00,10.00
2025-11-17,16:56:06,10.00,1.00,10.00
2025-11-17,16:56:06,10.00,1.00,10.00
2025-11-17,16:56:06,10.00,1.00,10.00
2025-11-17,16:56:06,10.00,1.00,10.00
2025-11-17,16:56:07,10.00,1.00,10.00
2025-11-17,16:56:07,10.00,1.00,10.00
2025-11-17,16:56:07,10.00,1.00,10.00
2025-11-17,16:56:07,10.00,1.00,10.00
2025-11-17,16:56:08,10.00,1.00,10.00
2025-11-17,16:56:08,10.00,1.00,10.00
2025-11-17,16:56:08,10.00,1.00,10.00
2025-11-17,16:56:08,10.00,1.00,10.00
2025-11-17,16:56:09,10.00,1.00,10.00
2025-11-17,16:56:09,10.00,1.00,10.00
2025-11-17,16:56:10,10.00,1.00,10.00
2025-11-17,16:56:10,10.00,1.00,10.00
2025-11-17,16:56:10,10.00,1.00,10.00
2025-11-17,16:56:10,10.00,1.00,10.00
2025-11-17,16:56:10,10.00,1.00,10.00
2025-11-17,16:56:11,10.00,1.00,10.00
2025-11-17,16:56:11,10.00,1.00,10.00
2025-11-17,16:56:11,10.00,1.00,10.00
2025-11-17,16:56:12,10.00,1.00,10.00
2025-11-17,16:56:12,10.00,1.00,10.00
2025-11-17,16:56:12,10.00,1.00,10.00
2025-11-17,16:56:12,10.00,1.00,10.00
2025-11-17,16:56:13,10.00,1.00,10.00
2025-11-17,16:56:13,10.00,1.00,10.00
2025-11-17,16:56:13,10.00,1.00,10.00
2025-11-17,16:56:13,10.00,1.00,10.00
2025-11-17,16:56:14,10.00,1.00,10.00
2025-11-17,16:56:14,10.00,1.00,10.00
2025-11-17,16:56:14,10.00,1.00,10.00
2025-11-17,16:56:15,10.00,1.00,10.00
2025-11-17,16:56:15,10.00,1.00,10.00
2025-11-17,16:56:16,10.00,1.00,10.00
2025-11-17,16:56:16,10.00,1.00,10.00
2025-11-17,16:56:16,10.00,1.00,10.00
2025-11-17,16:56:17,10.00,1.00,10.00
2025-11-17,16:56:17,10.00,1.00,10.00
2025-11-17,16:56:17,10.00,1.00,10.00
2025-11-17,16:56:18,10.00,1.00,10.00
2025-11-17,16:56:18,10.00,1.00,10.00
2025-11-17,16:56:19,10.00,1.00,10.00
2025-11-17,16:56:20,10.00,1.00,10.00
2025-11-17,16:56:20,10.00,1.00,10.00
2025-11-17,16:56:21,10.00,1.00,10.00
2025-11-17,16:56:21,10.00,1.00,10.00
2025-11-17,16:56:21,10.00,1.00,10.00
2025-11-17,16:56:22,10.00,1.00,10.00
2025-11-17,16:56:22,10.00,1.00,10.00
2025-11-17,16:56:23,10.00,1.00,10.00
2025-11-17,17:00:15,10.00,1.00,10.00
2025-11-17,17:00:16,10.00,1.00,10.00
2025-11-17,17:00:17,10.00,1.00,10.00
2025-11-17,17:00:18,10.00,1.00,10.00
2025-11-17,17:00:19,10.00,1.00,10.00
2025-11-17,17:00:19,10.00,1.00,10.00
2025-11-17,17:00:19,10.00,1.00,10.00
2025-11-17,17:00:19,10.00,1.00,10.00
2025-11-17,17:00:20,10.00,1.00,10.00
2025-11-17,17:00:20,10.00,1.00,10.00
2025-11-17,17:00:20,10.00,1.00,10.00
2025-11-17,17:00:20,10.00,1.00,10.00
2025-11-17,17:00:21,10.00,1.00,10.00
2025-11-17,17:00:21,10.00,1.00,10.00
2025-11-17,17:00:21,10.00,1.00,10.00
2025-11-17,17:00:21,10.00,1.00,10.00
2025-11-17,17:00:21,10.00,1.00,10.00
2025-11-17,17:00:22,10.00,1.00,10.00
2025-11-17,17:00:22,10.00,1.00,10.00
2025-11-17,17:00:22,10.00,1.00,10.00
2025-11-17,17:00:22,10.00,1.00,10.00
2025-11-17,17:00:23,10.00,1.00,10.00
2025-11-17,17:00:23,10.00,1.00,10.00
2025-11-17,17:00:23,10.00,1.00,10.00
2025-11-17,17:00:23,10.00,1.00,10.00
2025-11-17,17:00:23,10.00,1.00,10.00
2025-11-17,17:00:24,10.00,1.00,10.00
2025-11-17,17:00:24,10.00,1.00,10.00
2025-11-17,17:00:25,10.00,1.00,10.00
2025-11-17,17:00:25,10.00,1.00,10.00
2025-11-17,17:00:25,10.00,1.00,10.00
2025-11-17,17:00:25,10.00,1.00,10.00
2025-11-17,17:00:26,10.00,1.00,10.00
2025-11-17,17:00:26,10.00,1.00,10.00
2025-11-17,17:00:26,10.00,1.00,10.00
2025-11-17,17:00:26,10.00,1.00,10.00
2025-11-17,17:00:26,10.00,1.00,10.00
2025-11-17,17:00:27,10.00,1.00,10.00
2025-11-17,17:00:27,10.00,1.00,10.00
2025-11-17,17:00:28,10.00,1.00,10.00
2025-11-17,17:00:28,10.00,1.00,10.00
2025-11-17,17:00:28,10.00,1.00,10.00
2025-11-17,17:00:28,10.00,1.00,10.00
2025-11-17,17:00:29,10.00,1.00,10.00
2025-11-17,17:00:29,10.00,1.00,10.00
2025-11-17,17:00:30,10.00,1.00,10.00
2025-11-17,17:00:30,10.00,1.00,10.00
2025-11-17,17:00:30,10.00,1.00,10.00
2025-11-17,17:00:30,10.00,1.00,10.00
2025-11-17,17:00:30,10.00,1.00,10.00
2025-11-17,17:00:30,10.00,1.00,10.00
2025-11-17,17:00:31,10.00,1.00,10.00
2025-11-17,17:00:31,10.00,1.00,10.00
2025-11-17,17:00:32,10.00,1.00,10.00
2025-11-17,17:00:33,10.00,1.00,10.00
2025-11-17,17:00:34,10.00,1.00,10.00
2025-11-17,17:00:34,10.00,1.00,10.00
2025-11-17,17:00:34,10.00,1.00,10.00
2025-11-17,17:00:34,10.00,1.00,10.00
2025-11-17,17:00:40,10.00,1.00,10.00
2025-11-17,17:00:40,10.00,1.00,10.00
2025-11-17,17:00:40,10.00,1.00,10.00
2025-11-17,17:00:40,10.00,1.00,10.00
2025-11-17,17:00:41,10.00,1.00,10.00
2025-11-17,17:00:41,10.00,1.00,10.00
2025-11-17,17:00:41,10.00,1.00,10.00
2025-11-17,17:00:48,1000.00,1.00,1000.00
2025-11-17,17:00:49,1000.00,1.00,1000.00
2025-11-17,17:00:49,1000.00,1.00,1000.00
2025-11-17,17:00:50,1000.00,1.00,1000.00
2025-11-17,17:00:50,1000.00,1.00,1000.00
2025-11-17,17:00:51,1000.00,1.00,1000.00
2025-11-17,17:00:51,1000.00,1.00,1000.00
2025-11-17,17:00:52,1000.00,1.00,1000.00
2025-11-17,17:00:52,1000.00,1.00,1000.00
2025-11-17,17:00:52,1000.00,1.00,1000.00
2025-11-17,17:00:53,1000.00,1.00,1000.00
2025-11-17,17:00:58,10.00,1.00,10.00
2025-11-17,17:00:58,10.00,1.00,10.00
2025-11-17,17:00:58,10.00,1.00,10.00
2025-11-17,17:00:58,10.00,1.00,10.00
2025-11-17,17:00:59,10.00,1.00,10.00
2025-11-17,17:00:59,10.00,1.00,10.00
2025-11-17,17:01:00,10.00,1.00,10.00
2025-11-17,17:01:00,10.00,1.00,10.00
2025-11-17,17:02:08,10.00,1.00,10.00
2025-11-17,17:02:21,800.00,1.00,800.00
2025-11-17,17:03:23,900.00,1.00,900.00
2025-11-17,17:03:43,900.00,1.00,900.00
2025-11-17,17:03:43,900.00,1.00,900.00
2025-11-17,17:03:43,900.00,1.00,900.00
2025-11-17,17:03:43,900.00,1.00,900.00
2025-11-17,17:03:44,900.00,1.00,900.00
2025-11-17,17:03:44,900.00,1.00,900.00
2025-11-17,17:03:44,900.00,1.00,900.00
2025-11-17,17:03:44,900.00,1.00,900.00
2025-11-17,17:03:45,900.00,1.00,900.00
2025-11-17,17:03:45,900.00,1.00,900.00
2025-11-17,17:03:45,900.00,1.00,900.00
2025-11-17,17:03:45,900.00,1.00,900.00
2025-11-17,17:03:46,900.00,1.00,900.00
2025-11-17,17:03:52,900.00,1.00,900.00
2025-11-17,17:03:53,900.00,1.00,900.00
2025-11-17,17:03:53,900.00,1.00,900.00
2025-11-17,17:03:53,900.00,1.00,900.00
2025-11-17,17:03:53,900.00,1.00,900.00
2025-11-17,17:03:54,900.00,1.00,900.00
2025-11-17,17:03:54,900.00,1.00,900.00
2025-11-17,17:03:54,900.00,1.00,900.00
2025-11-17,17:03:54,900.00,1.00,900.00
2025-11-17,17:03:54,900.00,1.00,900.00
2025-11-17,17:03:55,900.00,1.00,900.00
2025-11-17,17:03:55,900.00,1.00,900.00
2025-11-17,17:03:55,900.00,1.00,900.00
2025-11-17,17:03:55,900.00,1.00,900.00
2025-11-17,17:03:56,900.00,1.00,900.00
2025-11-17,17:03:56,900.00,1.00,900.00
2025-11-17,17:03:56,900.00,1.00,900.00
2025-11-17,17:03:56,900.00,1.00,900.00
2025-11-17,17:03:56,900.00,1.00,900.00
2025-11-17,17:03:56,900.00,1.00,900.00
2025-11-17,17:04:28,900.00,1.00,900.00
2025-11-17,17:04:28,900.00,1.00,900.00
2025-11-17,17:04:28,900.00,1.00,900.00
2025-11-17,17:04:28,900.00,1.00,900.00
2025-11-17,17:04:29,900.00,1.00,900.00
2025-11-17,17:04:29,900.00,1.00,900.00
2025-11-17,17:04:29,900.00,1.00,900.00
2025-11-17,17:04:29,900.00,1.00,900.00
2025-11-17,17:04:29,900.00,1.00,900.00
2025-11-17,17:04:30,900.00,1.00,900.00
2025-11-17,17:04:30,900.00,1.00,900.00
2025-11-17,17:26:10,900.00,1.00,900.00
2025-11-17,17:26:11,900.00,1.00,900.00
2025-11-17,17:26:11,900.00,1.00,900.00
2025-11-17,17:26:11,900.00,1.00,900.00
2025-11-17,17:26:11,900.00,1.00,900.00
2025-11-17,17:26:12,900.00,1.00,900.00
2025-11-17,17:26:12,900.00,1.00,900.00
2025-11-17,17:26:12,900.00,1.00,900.00
2025-11-17,17:26:12,900.00,1.00,900.00
2025-11-17,17:26:12,900.00,1.00,900.00
2025-11-17,17:26:12,900.00,1.00,900.00
2025-11-17,17:26:13,900.00,1.00,900.00
2025-11-17,17:26:13,900.00,1.00,900.00
2025-11-17,17:26:13,900.00,1.00,900.00
2025-11-17,17:26:13,900.00,1.00,900.00
2025-11-17,17:26:13,900.00,1.00,900.00
2025-11-17,17:26:14,900.00,1.00,900.00
2025-11-17,17:26:14,900.00,1.00,900.00
2025-11-17,17:26:14,900.00,1.00,900.00
2025-11-17,17:26:14,900.00,1.00,900.00
2025-11-17,17:26:14,900.00,1.00,900.00
2025-11-17,17:26:14,900.00,1.00,900.00
2025-11-17,17:26:15,900.00,1.00,900.00
2025-11-17,17:26:15,900.00,1.00,900.00
2025-11-17,17:26:15,900.00,1.00,900.00
2025-11-17,17:26:16,900.00,1.00,900.00
2025-11-17,17:26:16,900.00,1.00,900.00
2025-11-17,17:26:17,900.00,1.00,900.00
